,Rating,Roaster,Roaster Location,Roast,Name,Coffee Origin,Aroma,Body,Flavor,Acidity/Structure,Aftertaste,Agtron,Agtron scale,euro,euro/gr,Review Date,lat,lon,display_name
1307,92.0,Aether Coffee,"Tustin, California",Medium,Taurus Earth Espresso,Not disclosed,8.0,9.0,8.0,,8.0,48.0,62.0,14.441499999999998,0.03144925958188153,July 2018,22.2793278,114.1628131,"香港島 Hong Kong Island, 香港 Hong Kong, 中国"
1308,93.0,Aether Coffee,"Tustin, California",Medium-Light,Ethiopia Natural Yirgacheffe Adado Shara,Ethiopia Natural Yirgacheffe Adado Shara,9.0,9.0,9.0,9.0,7.0,56.0,78.0,16.983,0.03698388501742161,July 2018,46.3144754,11.0480288,"Nanno, Ville d'Anaunia, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38093, Italia"
1309,95.0,The Curve Coffee Roasting Co.,"Taichung City, Taiwan",Medium,No. 7 Espresso Blend,Colombia; Guatemala,9.0,9.0,9.0,,9.0,47.0,69.0,13.5,0.05879790940766551,June 2018,22.2793278,114.1628131,"香港島 Hong Kong Island, 香港 Hong Kong, 中国"
1310,94.0,Kakalove Cafe,"Chia-Yi, Taiwan",Medium-Light,Kenya Embu Uteuzi Jimbo,"Embu County, Eastern Province Kenya",9.0,9.0,9.0,9.0,8.0,56.0,80.0,21.0,0.04573170731707317,June 2018,22.2793278,114.1628131,"香港島 Hong Kong Island, 香港 Hong Kong, 中国"
1311,93.0,The Curve Coffee Roasting Co.,"Taichung, Taiwan",Medium-Light,Ethiopia Dumerso,"Yirgacheffe growing region, southern Ethiopia",9.0,9.0,9.0,8.0,8.0,56.0,78.0,18.0,0.07839721254355402,June 2018,22.2793278,114.1628131,"香港島 Hong Kong Island, 香港 Hong Kong, 中国"
1312,93.0,Kakalove Cafe,"Chia-Yi, Taiwan",Medium-Light,Sumatra Batak Naga Saribu,"Lintong growing region, North Sumatra Province, Indonesia",9.0,9.0,9.0,8.0,8.0,54.0,78.0,15.6,0.03397212543554007,June 2018,22.2793278,114.1628131,"香港島 Hong Kong Island, 香港 Hong Kong, 中国"
1313,92.0,Revel Coffee,"Billings, Montana",Medium-Light,Replay Espresso,Ethiopia; Central and South America,9.0,8.0,8.0,,9.0,52.0,76.0,10.625,0.030850754936120793,June 2018,22.2793278,114.1628131,"香港島 Hong Kong Island, 香港 Hong Kong, 中国"
1314,92.0,Mustard Seed Cafe,"New Taipei, Taiwan",Medium-Light,Burundi Gaharo Hill Long Miles Coffee Project Natural,"Kayanza Province, Burundi",9.0,9.0,9.0,8.0,7.0,54.0,78.0,19.5,0.08590308370044053,June 2018,22.2793278,114.1628131,"香港島 Hong Kong Island, 香港 Hong Kong, 中国"
1316,92.0,Oughtred Roasting Works,"Victoria, British Columbia, Canada",Medium-Light,Burundi Gahahe Washing Station Microlot Honey,"Buhinyuza District, Muyinga Province, Burundi",9.0,8.0,9.0,8.0,8.0,55.0,77.0,1.76,0.003832752613240418,June 2018,22.2793278,114.1628131,"香港島 Hong Kong Island, 香港 Hong Kong, 中国"
1317,90.0,Big Creek Coffee Roasters,"Hamilton, Montana",Medium-Light,Rwanda Cyato,"Nyamasheke, Rwanda",8.0,8.0,8.0,8.0,8.0,56.0,82.0,13.174999999999999,0.03825493612078978,June 2018,34.0133561,-117.690075,"Chino, San Bernardino County, California, United States"
1318,90.0,Willoughby's Coffee & Tea,"Branford, Connecticut",Medium-Light,Rwanda Hingakawa Women’s Co-op Fair Trade,"Gakenke District, Northern Province, Rwanda",8.0,9.0,8.0,8.0,7.0,56.0,84.0,13.5915,0.029598214285714287,June 2018,36.3497007,127.3849016,"대전, 대한민국"
1319,90.0,Oceana Coffee,"Tequesta, Florida",Medium-Light,Uganda Kapchorwa,"Kapchorwa District, Eastern Region, Uganda",8.0,8.0,9.0,8.0,7.0,52.0,78.0,15.299999999999999,0.04442508710801394,June 2018,43.646067,-108.212043,"Thermopolis, Hot Springs County, Wyoming, 82443, United States"
1320,93.0,Olympia Coffee Roasting,"Olympia, Washington",Medium-Light,Burundi Gitwe Natural Bourbon,"Kayanza Province, Burundi",9.0,8.0,9.0,9.0,8.0,56.0,80.0,17.425,0.037946428571428575,June 2018,43.074761,-89.3837613,"Madison, Dane County, Wisconsin, United States"
1321,93.0,Reunion Island Coffee,"Oakville, Ontario, Canada",Medium-Light,Gahahe Burundi Natural,"Kayanza, Kabuye, Burundi",9.0,8.0,9.0,9.0,8.0,53.0,77.0,1.87,0.005429732868757259,June 2018,41.2746962,-72.8173481,"Branford, Maple Street, Branford Center, Branford, South Central Connecticut Planning Region, 06405, United States"
1322,92.0,Folly Coffee Roasters,"Silver Lake, Minnesota",Medium-Light,Winer,"Northern Province, Burundi",9.0,8.0,9.0,8.0,8.0,54.0,78.0,16.575,0.04812717770034843,June 2018,32.7174202,-117.1627728,"San Diego, San Diego County, California, United States"
1323,92.0,Green Stone Coffee,"Taipei, Taiwan",Medium-Light,Burundi Long Miles Coffee Project Natural,"Kayanza Province, Burundi",9.0,9.0,9.0,8.0,8.0,52.0,76.0,19.5,0.08666666666666667,June 2018,-6.175247,106.8270488,"Daerah Khusus Ibukota Jakarta, Jawa, Indonesia"
1324,92.0,Kakalove Cafe,"Chia-Yi, Taiwan",Medium-Light,Long Miles Coffee Project Nkonge Hill Burundi Red Honey,"Kayanza Province, Burundi",9.0,8.0,9.0,8.0,8.0,55.0,77.0,22.5,0.048998257839721254,June 2018,32.7174202,-117.1627728,"San Diego, San Diego County, California, United States"
1325,95.0,JBC Coffee Roasters,"Madison, Wisconsin",Medium-Light,Tarime Tanzania,"Tarime District, Mara Region, Tanzania",9.0,9.0,9.0,9.0,9.0,56.0,80.0,16.32,0.047386759581881537,June 2018,32.7174202,-117.1627728,"San Diego, San Diego County, California, United States"
1326,94.0,Dragonfly Coffee Roasters,"Boulder, Colorado",Medium-Light,DR Congo FTO Bourbon SOPACDI,"Kalehe, South Kivu Province, Democratic Republic of the Congo",9.0,9.0,9.0,9.0,8.0,50.0,74.0,15.299999999999999,0.04442508710801394,June 2018,40.0149856,-105.270545,"Boulder, Boulder County, Colorado, United States"
1327,93.0,Barrington Coffee Roasting,"Lee, Massachusetts",Medium-Light,Mahonda Burundi,"Gitega Province, Burundi",9.0,8.0,9.0,9.0,8.0,54.0,80.0,16.9575,0.04923780487804878,June 2018,22.8348084,120.37010401855441,"高雄市田寮區新興國民小學, 新興路, 新興里, 田寮區, 新興(牛稠埔), 高雄市, 823, 臺灣"
1328,93.0,Creation Food Co.,"Taipei City, Taiwan",Medium,Signature Hazelnut Dark Chocolate,Brazil; Guatemala,9.0,8.0,9.0,,8.0,46.0,70.0,14.399999999999999,0.0313588850174216,June 2018,25.0851933,121.47327970975414,"台灣中油 - 蘆洲站, 三民路, 保和里, 蘆洲區, 新北市, 24741, 臺灣"
1329,92.0,Creation Food Co.,"Taipei City, Taiwan",Medium-Light,Signature Floral Orange,Ethiopia; Sumatra,9.0,8.0,9.0,,7.0,50.0,74.0,14.399999999999999,0.0313588850174216,June 2018,42.9464737,-71.5159015,"Bedford, Hillsborough County, New Hampshire, 03110, United States"
1330,93.0,Conscious Cup Coffee Roasters,"Crystal Lake, Illinois",Medium-Light,El Salvador,"Chalatenango growing region, northwest El Salvador",9.0,9.0,9.0,8.0,8.0,56.0,80.0,21.2075,0.0615781068524971,may-18,37.4443293,-122.1598465,"Palo Alto, Santa Clara County, California, United States"
1331,95.0,JBC Coffee Roasters,"Madison, Wisconsin",Medium-Light,Kiniyota Espresso,"Buhinyuza District, Muhinga Province, Burundi",9.0,9.0,9.0,,9.0,54.0,78.0,14.96,0.043437862950058075,may-18,30.2711286,-97.7436995,"Austin, Travis County, Texas, United States"
1332,93.0,Modern Times Coffee,"San Diego, California",Medium-Light,Guardian Spirit Espresso Blend,Ethiopia; Brazil,9.0,8.0,9.0,,8.0,52.0,78.0,13.6,0.03948896631823461,may-18,35.2272086,-80.8430827,"Charlotte, Mecklenburg County, North Carolina, United States"
1333,92.0,Green Stone Coffee,"Taipei, Taiwan",Medium,Kenya Nyeri Rumukia Peaberry,"Nyeri growing region, south-central Kenya",9.0,8.0,9.0,8.0,8.0,47.0,71.0,14.399999999999999,0.06399999999999999,may-18,40.9664806,-76.6131474,"Danville, Montour County, Pennsylvania, United States"
1334,92.0,Direct Coffee,"Hsinchu, Taiwan",Medium-Light,Kenya Nyeri Karuthi AA,"Nyeri growing region, south-central Kenya",9.0,8.0,9.0,8.0,8.0,58.0,80.0,18.9,0.08325991189427312,may-18,23.474323,120.4500678,"台灣中油文化路站, 11, 文化路, 文化里, 西區, 嘉義市, 600, 臺灣"
1335,95.0,Dragonfly Coffee Roasters,"Boulder, Colorado",Medium-Light,El Obraje Geisha,"Narino Department, southern Colombia",9.0,9.0,9.0,9.0,9.0,52.0,78.0,29.75,0.12957317073170732,may-18,32.7174202,-117.1627728,"San Diego, San Diego County, California, United States"
1336,91.0,Mystic Monk Coffee,"Clark, Wyoming",Medium-Light,Burundi,Burundi,8.0,8.0,9.0,8.0,8.0,52.0,77.0,11.8915,0.034528164924506395,may-18,24.839682,121.0040779,"竹北市, 新竹縣, 臺灣"
1337,92.0,Lexington Coffee Roasters,"Lexington, Virginia",Medium-Light,Mirador Colombia,"Nariño Department, southern Colombia",9.0,8.0,9.0,8.0,8.0,58.0,80.0,14.025,0.04072299651567945,may-18,37.5385087,-77.43428,"Richmond, Virginia, United States"
1339,91.0,Big Creek Coffee Roasters,"Hamilton, Montana",Medium-Light,Brazil Carmo de Minas Natural,"Carmo de Minas growing region, northeastern Minas Gerais State, Brazil",8.0,8.0,9.0,8.0,8.0,55.0,72.0,13.174999999999999,0.03825493612078978,may-18,39.4193555,-123.80454008333334,"Fort Bragg, Mendocino County, California, United States"
1340,91.0,Nook Bakery & Coffee Bar,"Philadelphia, Pennsylvania",Medium-Light,Brazil Pulped Natural,"Southern Minas Gerais State, southeastern Brazil",8.0,8.0,9.0,8.0,8.0,58.0,76.0,13.6,0.04738675958188153,may-18,41.81676085,-73.1108034842289,"Torrington High School, Major Besse Drive, Torrington, Northwest Hills Planning Region, 06790, United States"
1341,91.0,Novel Coffee Roasters,"Dallas, Texas",Medium-Light,Minas Gerais Isaias Ferreira No. 2,"Southern Minas Gerais State, southeastern Brazil",8.0,8.0,9.0,8.0,8.0,54.0,70.0,12.75,0.04442508710801394,may-18,45.0165728,-93.0949501,"Ramsey County, Minnesota, United States"
1342,90.0,Back Home Coffee,"Changhua County, Taiwan",Medium-Light,Brasil Ipanema Premier Cru Gold B69 Natural,"Sul de Minas growing region, Minas Gerais State, Brazil",9.0,7.0,8.0,8.0,8.0,52.0,75.0,12.6,0.055506607929515416,may-18,25.072134249999998,121.67991896754117,"保長國小, 553, 大同路三段, 保安里, 汐止區, 新北市, 22173, 臺灣"
1343,93.0,Old Soul Co.,"Sacramento, California",Medium-Light,Brazil Fazenda São Bento,"Sul de Minas growing region, Minas Gerais State, Brazil",9.0,8.0,9.0,9.0,8.0,56.0,78.0,15.299999999999999,0.04442508710801394,may-18,43.074761,-89.3837613,"Madison, Dane County, Wisconsin, United States"
1344,93.0,Auto Coffee,"New Taipei City, Taiwan",Medium-Light,Fazenda Recreio Bourbon Pulped Natural,"Carmo de Minas growing region, northeastern Minas Gerais State, Brazil",9.0,9.0,9.0,8.0,8.0,58.0,77.0,13.5,0.029398954703832754,may-18,43.074761,-89.3837613,"Madison, Dane County, Wisconsin, United States"
1345,92.0,Corvus Coffee Roasters,"Denver, Colorado",Medium-Light,Brazil Ouro de Minas Pulped Natural,"Minas Gerais State, southeastern Brazil",8.0,9.0,9.0,8.0,8.0,55.0,80.0,13.174999999999999,0.03825493612078978,may-18,43.074761,-89.3837613,"Madison, Dane County, Wisconsin, United States"
1346,92.0,Dragonfly Coffee Roasters,"Boulder, Colorado",Medium-Light,COE Brazil Naturals 2017 Sitio Esperanza 7th place,"Mantiqueira de Minas growing region, southern Minas Gerais State, Brazil",9.0,9.0,9.0,8.0,7.0,55.0,81.0,20.4,0.059233449477351915,may-18,43.074761,-89.3837613,"Madison, Dane County, Wisconsin, United States"
1347,92.0,Hatch Coffee,"Markham, Ontario, Canada",Medium-Light,Icamiabas Fazenda Klem Catuaí Natural,"Matas de Minas growing region, eastern Minas Gerais State, Brazil",9.0,8.0,9.0,8.0,8.0,56.0,78.0,3.19,0.01595,may-18,43.074761,-89.3837613,"Madison, Dane County, Wisconsin, United States"
1348,92.0,Soul Work Coffee,"Berkeley and Sacramento, California",Medium-Light,Brazil Chapada Diamantina Fazenda Floresta,"Chapada Diamantina growing region, Bahia State, Brazil",8.0,9.0,9.0,8.0,8.0,58.0,80.0,19.125,0.05553135888501742,may-18,36.9157056,-80.3876889,"Floyd County, Virginia, United States"
1349,93.0,Corvus Coffee Roasters,"Denver, Colorado",Light,Tumba Rwanda,Rwanda,9.0,9.0,9.0,9.0,7.0,58.0,84.0,13.174999999999999,0.03825493612078978,may-18,36.9157056,-80.3876889,"Floyd County, Virginia, United States"
1350,94.0,Kakalove Cafe,"Chia-Yi, Taiwan",Medium-Light,Mandheling Onan Ganjang,"Lintong growing region, North Sumatra Province, Indonesia",9.0,9.0,9.0,9.0,8.0,55.0,77.0,16.5,0.03593205574912892,may-18,34.0133561,-117.690075,"Chino, San Bernardino County, California, United States"
1351,93.0,Amavida Coffee Roasters,"Santa Rosa Beach, Florida",Medium-Light,Burundi Nemba,"Kayanza, Kabuye, Burundi",9.0,9.0,9.0,8.0,8.0,58.0,80.0,14.407499999999999,0.04183362369337979,may-18,34.0133561,-117.690075,"Chino, San Bernardino County, California, United States"
1352,89.0,Espresso Republic,"Chino, California",Medium-Light,Static Peru Cajamarca,Peru,8.0,8.0,8.0,8.0,7.0,60.0,75.0,10.2,0.029616724738675958,April 2018,34.0133561,-117.690075,"Chino, San Bernardino County, California, United States"
1354,90.0,Amor,"Bangkok, Thailand",Medium-Dark,Espresso Blend,Not disclosed,9.0,8.0,8.0,,7.0,43.0,54.0,9.6,0.0384,April 2018,34.0133561,-117.690075,"Chino, San Bernardino County, California, United States"
1356,96.0,Dragonfly Coffee Roasters,"Boulder, Colorado",Light,Yemen Microlot,Yemen,9.0,9.0,10.0,9.0,9.0,58.0,84.0,63.75,0.2776567944250871,April 2018,34.0133561,-117.690075,"Chino, San Bernardino County, California, United States"
1357,95.0,Dragonfly Coffee Roasters,"Boulder, Colorado",Medium-Light,Lycello by Ninety Plus,"Chiriqui Province, far western Panama",9.0,9.0,9.0,9.0,9.0,54.0,78.0,63.75,0.2776567944250871,April 2018,34.0133561,-117.690075,"Chino, San Bernardino County, California, United States"
1358,95.0,Dragonfly Coffee Roasters,"Boulder, Colorado",Medium-Light,Lotus by Ninety Plus,"Chiriqui Province, far western Panama",9.0,9.0,9.0,9.0,9.0,52.0,72.0,123.25,0.5368031358885017,April 2018,34.0133561,-117.690075,"Chino, San Bernardino County, California, United States"
1359,93.0,Peri Coffee,"Altadena, California",Medium-Light,Guji Allona Ethiopia Natural,"Guji Zone, Oromia Region, south-central Ethiopia",9.0,8.0,9.0,9.0,8.0,54.0,78.0,16.575,0.04812717770034843,April 2018,34.0133561,-117.690075,"Chino, San Bernardino County, California, United States"
1360,93.0,Montana Coffee Traders,"Whitefish, Montana",Medium-Light,Monteverde Costa Rica,"Monteverde, Costa Rica",9.0,9.0,9.0,8.0,8.0,47.0,77.0,10.709999999999999,0.031097560975609756,April 2018,34.0133561,-117.690075,"Chino, San Bernardino County, California, United States"
1361,94.0,Moore Coffee,"Ventura, California",Medium,Kenya Nyeri Gatugi Peaberry,"Nyeri growing region, south-central Kenya",9.0,9.0,9.0,9.0,8.0,45.0,75.0,15.257499999999999,0.044301684088269455,April 2018,25.0375198,121.5636796,"臺北市, 臺灣"
1362,94.0,Hula Daddy Kona Coffee,"Holualoa, Hawaii",Medium-Light,Karen J Red Bourbon,"Holualoa, North Kona growing district, “Big Island” of Hawaii",9.0,9.0,9.0,9.0,8.0,58.0,80.0,39.057500000000005,0.17011106271777005,April 2018,23.474323,120.4500678,"台灣中油文化路站, 11, 文化路, 文化里, 西區, 嘉義市, 600, 臺灣"
1363,93.0,Argyle Coffee Roasters,"Fort Lauderdale, Florida",Medium-Light,Ethiopia Yirgacheffe Koke,"Yirgacheffe growing region, southern Ethiopia",9.0,9.0,9.0,8.0,8.0,58.0,82.0,15.299999999999999,0.04442508710801394,April 2018,23.474323,120.4500678,"台灣中油文化路站, 11, 文化路, 文化里, 西區, 嘉義市, 600, 臺灣"
1364,93.0,Rusty's Hawaiian Coffee,"Pahala, Hawaii",Medium-Light,Ka’u Oro Yeast Typica,"Ka'u growing region, Big Island of Hawaii",9.0,9.0,9.0,8.0,8.0,56.0,78.0,23.8,0.10365853658536586,April 2018,23.474323,120.4500678,"台灣中油文化路站, 11, 文化路, 文化里, 西區, 嘉義市, 600, 臺灣"
1365,93.0,Bluebeard Coffee Roasters,"Tacoma, Washington",Medium-Light,Gedeb Yirgacheffe Ethiopia,"Gedeb District, Gedeo Zone, southern Ethiopia",9.0,9.0,9.0,8.0,8.0,52.0,74.0,14.45,0.041957026713124276,April 2018,39.1852184,-78.1652404,"Winchester, Virginia, 22601, United States"
1366,93.0,Red Rooster Coffee Roaster,"Floyd, Virginia",Medium-Light,Ethiopia Worka Natural,"Yirgacheffe growing region, southern Ethiopia",9.0,9.0,9.0,8.0,8.0,60.0,80.0,14.016499999999999,0.040698315911730544,April 2018,42.2411344,-88.3161965,"Crystal Lake, McHenry County, Illinois, 60014, United States"
1367,93.0,Paradise Roasters,"Ramsey, Minnesota",Medium-Light,Ecuador Pichincha Typica,"Pichincha growing region, northern Ecuador",9.0,8.0,9.0,9.0,8.0,55.0,77.0,11.8575,0.0516441637630662,April 2018,25.074282349999997,55.18853865430702,"دبي, الإمارات العربية المتحدة"
1368,93.0,Greater Goods Coffee Roasters,"Austin, Texas",Medium-Light,Kenya Ndnunduri,"Kiambu County, south-central Kenya",9.0,9.0,9.0,8.0,8.0,54.0,78.0,14.45,0.041957026713124276,April 2018,41.1035786,-80.6520161,"Youngstown, Mahoning County, Ohio, United States"
1369,93.0,Tico Coffee Roasters,"Campbell, California",Light,Ethiopia Gedeb Gotiti,"Gedeb District, Gedeo Zone, southern Ethiopia",9.0,8.0,9.0,9.0,8.0,58.0,84.0,17.0,0.04936120789779327,April 2018,36.1563122,-95.9927516,"Tulsa, Tulsa County, Oklahoma, United States"
1370,94.0,Equator Coffees & Teas,"San Rafael, California",Medium-Light,Yemen Port of Mokha Al-Durrar,"Al-Durrar, Sana’a Governorate, Yemen",9.0,9.0,9.0,8.0,9.0,50.0,76.0,25.925,0.2258275261324042,April 2018,37.2769484,-107.8766,"Durango, La Plata County, Colorado, United States"
1373,94.0,Cafe Douceur,"Tainan, Taiwan",Medium-Light,Kenya Gura AA,Central Kenya,9.0,9.0,9.0,9.0,8.0,56.0,78.0,13.799999999999999,0.06010452961672474,April 2018,36.1563122,-95.9927516,"Tulsa, Tulsa County, Oklahoma, United States"
1374,95.0,Bird Rock Coffee Roasters,"San Diego, California",Medium-Light,Finca La Maria Geisha Natural,"Cundinamarca Department, Colombia",9.0,9.0,9.0,9.0,9.0,55.0,79.0,43.35,0.18880662020905925,April 2018,43.8563707,-79.3376825,"Markham, York Region, Golden Horseshoe, Ontario, Canada"
1375,94.0,Roasters Note,"Changhua County, Taiwan",Light,Ethiopia Guji Gigessa,"Guji Zone, Oromia Region, south-central Ethiopia",9.0,9.0,9.0,9.0,8.0,60.0,84.0,13.799999999999999,0.06010452961672474,April 2018,23.474323,120.4500678,"台灣中油文化路站, 11, 文化路, 文化里, 西區, 嘉義市, 600, 臺灣"
1376,95.0,PT's Coffee Roasting,"Topeka, Kansas",Medium,Granja La Esperanza Sudan Rume Natural,"Valle del Cauca growing region, Colombia",9.0,9.0,9.0,9.0,9.0,50.0,70.0,31.875,0.13882839721254356,April 2018,38.029306,-78.4766781,"Charlottesville, Virginia, United States"
1377,94.0,JBC Coffee Roasters,"Madison, Wisconsin",Medium-Light,Gedeb Espresso,"Gedeb District, Yirgacheffe growing region, south-central Ethiopia",9.0,8.0,9.0,,9.0,51.0,74.0,15.9375,0.046276132404181186,April 2018,40.0149856,-105.270545,"Boulder, Boulder County, Colorado, United States"
1378,93.0,JBC Coffee Roasters,"Madison, Wisconsin",Medium-Light,Gaitania Espresso,"Gaitania, Tolima Department, west-central Colombia",9.0,9.0,9.0,,8.0,56.0,78.0,13.3875,0.038871951219512195,April 2018,38.8915741,-121.29318,"Lincoln, Placer County, California, 95648, United States"
1379,92.0,Green Stone Coffee,"Taipei, Taiwan",Light,Indonesia Flores Island,"Flores Island, Indonesia",9.0,8.0,9.0,8.0,8.0,60.0,84.0,15.0,0.06666666666666667,April 2018,37.5385087,-77.43428,"Richmond, Virginia, United States"
1380,94.0,Kakalove Cafe,"Chia-Yi, Taiwan",Medium-Light,Panama Baru Geisha Honey by Joseph,"Boquete growing region, western Panama",9.0,9.0,9.0,9.0,8.0,56.0,78.0,27.0,0.11759581881533102,March 2018,24.7519538,121.7533344,"宜蘭市, 宜蘭縣, 臺灣"
1381,92.0,Evie's Cafe,"Chia-Yi, Taiwan",Medium-Light,Ethiopia Sidamo Shakiso Danbi Uddo Mulish Natural G1,"Sidamo (also Sidama) growing region, south-central Ethiopia",9.0,8.0,9.0,8.0,8.0,58.0,82.0,10.5,0.046255506607929514,March 2018,41.2746962,-72.8173481,"Branford, Maple Street, Branford Center, Branford, South Central Connecticut Planning Region, 06405, United States"
1383,91.0,Espresso Republic,"Chino, California",Medium-Light,Static Indonesia Toarco Sulawesi,"Toraja growing region, south-central Sulawesi, Indonesia",8.0,9.0,9.0,8.0,7.0,52.0,78.0,17.0,0.04936120789779327,March 2018,45.5202471,-122.674194,"Portland, Multnomah County, Oregon, United States"
1384,94.0,Big Shoulders Coffee,"Chicago, Illinois",Medium-Light,Burundi Buhorwa,Northern Burundi,9.0,9.0,9.0,9.0,8.0,54.0,78.0,12.75,0.03702090592334495,March 2018,45.7874957,-108.49607,"Billings, Yellowstone County, Montana, United States"
1385,92.0,Fumi Coffee,"Hsinchu, Taiwan",Medium-Light,Warrior in the Forest Blend,"Ethiopia, Indonesia",9.0,8.0,9.0,8.0,8.0,58.0,82.0,13.5,0.05879790940766551,March 2018,41.1035786,-80.6520161,"Youngstown, Mahoning County, Ohio, United States"
1386,96.0,Barrington Coffee Roasting,"Lee, Massachusetts",Light,Dodora Double,"Gedeo Zone, Yirgacheffe growing region, southern EthiopiaGedeo Zone, southern Ethiopia",9.0,9.0,10.0,9.0,9.0,60.0,84.0,8.449,0.07359756097560975,March 2018,41.1035786,-80.6520161,"Youngstown, Mahoning County, Ohio, United States"
1387,92.0,Barrington Coffee Roasting,"Lee, Massachusetts",Medium-Light,Poas Red Honey,"Sabanilla de Alajuela, Central Valley, Costa Rica",8.0,8.0,9.0,9.0,8.0,58.0,80.0,8.449,0.07359756097560975,March 2018,43.074761,-89.3837613,"Madison, Dane County, Wisconsin, United States"
1388,90.0,Barrington Coffee Roasting,"Lee, Massachusetts",Medium,Lekali (Nepal),"Bhirkune Village, Nuwakot District, Nepal",8.0,9.0,8.0,8.0,7.0,47.0,72.0,8.449,0.07359756097560975,March 2018,42.4396039,-76.4968019,"City of Ithaca, Tompkins County, New York, United States"
1390,89.0,Jackrabbit Java,"Thermopolis, Wyoming",Medium-Light,Decaf Espresso,Peru,8.0,8.0,8.0,,7.0,52.0,72.0,10.2,0.029616724738675958,March 2018,43.074761,-89.3837613,"Madison, Dane County, Wisconsin, United States"
1391,94.0,Kakalove Cafe,"Chia-Yi, Taiwan",Medium-Light,Summer Night Blend Espresso,Guatemala; Honduras; Ethiopia,9.0,9.0,9.0,,8.0,58.0,82.0,15.0,0.03266550522648084,March 2018,43.074761,-89.3837613,"Madison, Dane County, Wisconsin, United States"
1392,92.0,Java Blend Coffee Roasters,"Halifax, Nova Scotia, Canada",Medium-Light,Ethiopia Reko,"Yirgacheffe growing region, south-central Ethiopia",9.0,9.0,9.0,8.0,7.0,57.0,77.0,1.705,0.005014705882352941,March 2018,43.074761,-89.3837613,"Madison, Dane County, Wisconsin, United States"
1394,94.0,Big Shoulders Coffee,"Chicago, Illinois",Light,Kenya Kirinyaga,"Kirinyaga District, south-central Kenya",9.0,9.0,9.0,9.0,8.0,65.0,91.0,12.75,0.03702090592334495,March 2018,37.5666791,126.9782914,"서울, 대한민국"
1395,93.0,Caffeic,"Helena, Montana",Medium-Light,Ethiopia,"Sidama (also Sidamo) growing region, south-central Ethiopia",9.0,9.0,9.0,8.0,8.0,53.0,69.0,11.9,0.034552845528455285,March 2018,46.8701049,-113.995267,"Missoula, Missoula County, Montana, United States"
1396,93.0,Kakalove Cafe,"Chia-Yi, Taiwan",Light,Ethiopia Guji Deri Korcha White Honey,"Guji Zone, Oromia Region, south-central Ethiopia",8.0,9.0,9.0,9.0,8.0,62.0,86.0,12.45,0.03614982578397213,March 2018,42.3264181,-122.8718605,"Medford, Jackson County, Oregon, United States"
1397,92.0,Crescendo Coffee Roasters,"Yongin-Si, South Korea",Medium-Light,Nicaragua Finca Libre,"Nueva Segovia Department, Nicaragua",8.0,9.0,9.0,8.0,8.0,57.0,74.0,0.008029999999999999,3.212e-05,March 2018,38.4375391,-108.2403855,"Montrose County, Colorado, United States"
1398,92.0,Grounds for Change,"Poulsbo, Washington",Medium-Dark,Congo Kivu,"Kahale, South Kivu Province, Democratic Republic of the Congo",9.0,8.0,9.0,8.0,8.0,45.0,54.0,9.647499999999999,0.028012485481997675,March 2018,26.96093665,-80.08920503427859,"Tequesta, Palm Beach County, Florida, United States"
1399,94.0,Allegro Coffee,"Thornton, Colorado",Medium-Light,Three Queens Blend,Ethiopia; Burundi; Kenya,9.0,9.0,9.0,9.0,8.0,52.0,73.0,11.8915,0.034528164924506395,March 2018,39.1501662,-123.2077861,"Ukiah, Mendocino County, California, 95482, United States"
1400,94.0,Klatch Coffee,"Los Angeles, California",Medium,Sumatra Mutu Batak,"Lintong growing region, North Sumatra Province, Indonesia",9.0,9.0,9.0,9.0,8.0,49.0,71.0,12.7075,0.036897502903600464,March 2018,37.9735346,-122.5310874,"San Rafael, Marin County, California, United States"
1401,92.0,Mr. Espresso,"Oakland, California",Medium,Rwanda Bufcafe Remera,"Gikongoro Prefecture, south-central Rwanda",8.0,9.0,9.0,8.0,8.0,49.0,65.0,12.325,0.035786875725900114,March 2018,32.7174202,-117.1627728,"San Diego, San Diego County, California, United States"
1402,95.0,JBC Coffee Roasters,"Madison, Wisconsin",Medium-Light,Kiniyota Burundi,"Buhinyuza District, Muhinga Province, Burundi",9.0,9.0,9.0,9.0,9.0,52.0,78.0,14.96,0.043437862950058075,March 2018,35.2272086,-80.8430827,"Charlotte, Mecklenburg County, North Carolina, United States"
1403,92.0,Black Coffee in Black Jar,"Taichung, Taiwan",Medium-Light,Sumatra Mandheling,"Mandheling growing region, northern Sumatra, Indonesia",9.0,8.0,9.0,8.0,8.0,58.0,80.0,29.75,0.2975,March 2018,39.9622601,-83.0007065,"Columbus, Franklin County, Ohio, United States"
1404,95.0,Hula Daddy Kona Coffee,"Holualoa, Hawaii",Medium,Kona Mocca®,"Holualoa, North Kona growing district, “Big Island” of Hawaii",9.0,9.0,9.0,9.0,9.0,46.0,62.0,38.2075,0.16640897212543557,February 2018,38.8462236,-77.3063733,"Fairfax, Fairfax (city), Virginia, 20030, United States"
